analysis	reference	alternative	estimate	lower_confidence_limit	upper_confidence_limit
165	2015	2016	0.2251	-0.1912	0.6415
165	2015	2017	0.1129	-0.3882	0.6141
165	2015	2018	-0.0417	-0.5722	0.4889
165	2015	2019	-0.0477	-0.5912	0.4959
165	2015	2020	-0.0843	-0.6929	0.5242
165	2015	2021	-0.0632	-0.6848	0.5583
165	2015	2022	-0.1815	-0.8922	0.5293
165	2016	2017	-0.1122	-0.5073	0.2828
165	2016	2018	-0.2669	-0.7557	0.222
165	2016	2019	-0.2728	-0.7669	0.2212
165	2016	2020	-0.3095	-0.8853	0.2663
165	2016	2021	-0.2884	-0.8692	0.2923
165	2016	2022	-0.4066	-1.1012	0.2879
165	2017	2018	-0.1546	-0.5586	0.2495
165	2017	2019	-0.1606	-0.633	0.3118
165	2017	2020	-0.1973	-0.7604	0.3659
165	2017	2021	-0.1762	-0.7548	0.4025
165	2017	2022	-0.2944	-0.9855	0.3967
165	2018	2019	-0.006	-0.394	0.382
165	2018	2020	-0.0427	-0.5454	0.4601
165	2018	2021	-0.0216	-0.5489	0.5058
165	2018	2022	-0.1398	-0.7861	0.5065
165	2019	2020	-0.0366	-0.4475	0.3742
165	2019	2021	-0.0156	-0.508	0.4768
165	2019	2022	-0.1338	-0.76	0.4924
165	2020	2021	0.021	-0.3981	0.4402
165	2020	2022	-0.0971	-0.6858	0.4916
165	2021	2022	-0.1181	-0.5773	0.341
166	2007	2008	-0.009	-0.1519	0.1339
166	2007	2009	-0.047	-0.2367	0.1427
166	2007	2010	-0.0932	-0.3071	0.1208
166	2007	2011	-0.1442	-0.3884	0.1001
166	2007	2012	-0.1447	-0.4006	0.1112
166	2007	2013	-0.1326	-0.3928	0.1275
166	2007	2014	-0.1102	-0.3655	0.1451
166	2007	2015	-0.0695	-0.3253	0.1863
166	2007	2016	-0.0748	-0.3334	0.1838
166	2007	2017	-0.0484	-0.3016	0.2049
166	2007	2018	-0.0614	-0.3216	0.1988
166	2007	2019	-0.078	-0.3502	0.1942
166	2007	2020	-0.0824	-0.3639	0.1991
166	2007	2021	-0.0742	-0.3637	0.2153
166	2007	2022	-0.0588	-0.3727	0.255
166	2008	2009	-0.038	-0.1724	0.0964
166	2008	2010	-0.0842	-0.2569	0.0886
166	2008	2011	-0.1351	-0.3466	0.0764
166	2008	2012	-0.1356	-0.3613	0.09
166	2008	2013	-0.1236	-0.3544	0.1073
166	2008	2014	-0.1011	-0.327	0.1247
166	2008	2015	-0.0605	-0.2875	0.1666
166	2008	2016	-0.0658	-0.2963	0.1647
166	2008	2017	-0.0394	-0.2638	0.185
166	2008	2018	-0.0524	-0.2844	0.1796
166	2008	2019	-0.069	-0.3143	0.1763
166	2008	2020	-0.0734	-0.3292	0.1824
166	2008	2021	-0.0652	-0.3298	0.1995
166	2008	2022	-0.0498	-0.341	0.2413
166	2009	2010	-0.0461	-0.1823	0.0902
166	2009	2011	-0.0971	-0.2801	0.0858
166	2009	2012	-0.0977	-0.3033	0.108
166	2009	2013	-0.0856	-0.3044	0.1332
166	2009	2014	-0.0632	-0.2839	0.1575
166	2009	2015	-0.0225	-0.2496	0.2046
166	2009	2016	-0.0279	-0.2585	0.2027
166	2009	2017	-0.0014	-0.2278	0.2249
166	2009	2018	-0.0145	-0.2472	0.2182
166	2009	2019	-0.0311	-0.2764	0.2143
166	2009	2020	-0.0355	-0.2914	0.2205
166	2009	2021	-0.0272	-0.2931	0.2387
166	2009	2022	-0.0119	-0.3053	0.2815
166	2010	2011	-0.0509	-0.1897	0.0879
166	2010	2012	-0.0515	-0.2305	0.1275
166	2010	2013	-0.0395	-0.241	0.1619
166	2010	2014	-0.0172	-0.227	0.1926
166	2010	2015	0.0234	-0.1978	0.2446
166	2010	2016	0.0181	-0.2077	0.2438
166	2010	2017	0.0445	-0.1804	0.2694
166	2010	2018	0.0314	-0.1994	0.2623
166	2010	2019	0.0149	-0.2278	0.2576
166	2010	2020	0.0105	-0.2428	0.2638
166	2010	2021	0.0187	-0.2454	0.2828
166	2010	2022	0.0341	-0.2588	0.3269
166	2011	2012	-7e-04	-0.1388	0.1374
166	2011	2013	0.0112	-0.1684	0.1909
166	2011	2014	0.0336	-0.1659	0.2331
166	2011	2015	0.0743	-0.1446	0.2931
166	2011	2016	0.0689	-0.1567	0.2945
166	2011	2017	0.0953	-0.1355	0.3261
166	2011	2018	0.0822	-0.1531	0.3175
166	2011	2019	0.0656	-0.1795	0.3108
166	2011	2020	0.0612	-0.1939	0.3164
166	2011	2021	0.0695	-0.1972	0.3362
166	2011	2022	0.0848	-0.2114	0.381
166	2012	2013	0.0119	-0.1262	0.1501
166	2012	2014	0.0343	-0.1425	0.2111
166	2012	2015	0.075	-0.1293	0.2793
166	2012	2016	0.0696	-0.1468	0.286
166	2012	2017	0.0961	-0.1284	0.3205
166	2012	2018	0.0829	-0.1477	0.3135
166	2012	2019	0.0663	-0.175	0.3077
166	2012	2020	0.0619	-0.1896	0.3134
166	2012	2021	0.0701	-0.1931	0.3334
166	2012	2022	0.0855	-0.2075	0.3786
166	2013	2014	0.0223	-0.1154	0.1601
166	2013	2015	0.0631	-0.119	0.2451
166	2013	2016	0.0577	-0.1446	0.2599
166	2013	2017	0.0842	-0.1295	0.2978
166	2013	2018	0.071	-0.1522	0.2942
166	2013	2019	0.0544	-0.1811	0.2899
166	2013	2020	0.05	-0.196	0.296
166	2013	2021	0.0582	-0.2002	0.3167
166	2013	2022	0.0736	-0.2149	0.3621
166	2014	2015	0.0407	-0.0968	0.1782
166	2014	2016	0.0353	-0.1388	0.2094
166	2014	2017	0.0618	-0.1299	0.2535
166	2014	2018	0.0487	-0.1575	0.2548
166	2014	2019	0.0321	-0.1892	0.2533
166	2014	2020	0.0277	-0.2046	0.2599
166	2014	2021	0.0359	-0.21	0.2818
166	2014	2022	0.0513	-0.2256	0.3282
166	2015	2016	-0.0053	-0.1413	0.1307
166	2015	2017	0.0211	-0.1498	0.192
166	2015	2018	0.008	-0.1866	0.2027
166	2015	2019	-0.0085	-0.224	0.2069
166	2015	2020	-0.0129	-0.2419	0.2161
166	2015	2021	-0.0047	-0.2472	0.2378
166	2015	2022	0.0106	-0.2624	0.2836
166	2016	2017	0.0265	-0.11	0.1629
166	2016	2018	0.0134	-0.1632	0.19
166	2016	2019	-0.0032	-0.2069	0.2005
166	2016	2020	-0.0076	-0.2284	0.2132
166	2016	2021	6e-04	-0.2359	0.2371
166	2016	2022	0.016	-0.2524	0.2844
166	2017	2018	-0.0131	-0.1477	0.1216
166	2017	2019	-0.0297	-0.2066	0.1473
166	2017	2020	-0.034	-0.2347	0.1666
166	2017	2021	-0.0258	-0.2455	0.1939
166	2017	2022	-0.0105	-0.2639	0.243
166	2018	2019	-0.0166	-0.1533	0.1201
166	2018	2020	-0.021	-0.1981	0.1562
166	2018	2021	-0.0128	-0.2162	0.1907
166	2018	2022	0.0026	-0.2383	0.2435
166	2019	2020	-0.0044	-0.1418	0.1331
166	2019	2021	0.0038	-0.1772	0.1848
166	2019	2022	0.0192	-0.205	0.2434
166	2020	2021	0.0082	-0.1317	0.1481
166	2020	2022	0.0236	-0.1738	0.221
166	2021	2022	0.0154	-0.1315	0.1622
167	2007	2010	0.0371	0.0036	0.0706
167	2007	2013	0.1271	0.0913	0.1629
167	2007	2016	0.0846	0.0492	0.1201
167	2007	2019	0.1296	0.0932	0.166
167	2007	2022	0.1521	0.0925	0.2116
167	2010	2013	0.0901	0.0545	0.1256
167	2010	2016	0.0475	0.0113	0.0837
167	2010	2019	0.0925	0.0552	0.1297
167	2010	2022	0.115	0.0551	0.1748
167	2013	2016	-0.0425	-0.0782	-0.0068
167	2013	2019	0.0024	-0.0348	0.0397
167	2013	2022	0.0249	-0.0349	0.0848
167	2016	2019	0.0449	0.01	0.0799
167	2016	2022	0.0674	0.0085	0.1264
167	2019	2022	0.0225	-0.0343	0.0793
168	2007	2008	-0.0017	-0.1623	0.1588
168	2007	2009	-0.0572	-0.2442	0.1299
168	2007	2010	-0.1233	-0.308	0.0613
168	2007	2011	0.0084	-0.2032	0.2199
168	2007	2012	-0.2084	-0.4149	-0.0019
168	2007	2013	-0.3296	-0.5293	-0.13
168	2007	2014	-0.4477	-0.67	-0.2254
168	2007	2015	-0.4618	-0.6798	-0.2438
168	2007	2016	-0.4784	-0.6881	-0.2688
168	2007	2017	-0.4376	-0.654	-0.2212
168	2007	2018	-0.4667	-0.6804	-0.2529
168	2007	2019	-0.4234	-0.6253	-0.2215
168	2007	2020	-0.4336	-0.6478	-0.2195
168	2007	2021	-0.4668	-0.6854	-0.2482
168	2007	2022	-0.5973	-0.8723	-0.3223
168	2008	2009	-0.0555	-0.2272	0.1163
168	2008	2010	-0.1216	-0.313	0.0698
168	2008	2011	0.0101	-0.1963	0.2166
168	2008	2012	-0.2067	-0.4208	0.0074
168	2008	2013	-0.3279	-0.5384	-0.1174
168	2008	2014	-0.446	-0.6785	-0.2135
168	2008	2015	-0.46	-0.6882	-0.2319
168	2008	2016	-0.4767	-0.6982	-0.2552
168	2008	2017	-0.4358	-0.6585	-0.2132
168	2008	2018	-0.4649	-0.6875	-0.2423
168	2008	2019	-0.4217	-0.6306	-0.2127
168	2008	2020	-0.4319	-0.6513	-0.2125
168	2008	2021	-0.4651	-0.6898	-0.2403
168	2008	2022	-0.5956	-0.8818	-0.3094
168	2009	2010	-0.0661	-0.2393	0.107
168	2009	2011	0.0656	-0.154	0.2852
168	2009	2012	-0.1512	-0.3678	0.0653
168	2009	2013	-0.2725	-0.4857	-0.0592
168	2009	2014	-0.3905	-0.6234	-0.1576
168	2009	2015	-0.4046	-0.6347	-0.1745
168	2009	2016	-0.4213	-0.6448	-0.1977
168	2009	2017	-0.3804	-0.6103	-0.1504
168	2009	2018	-0.4095	-0.6339	-0.185
168	2009	2019	-0.3662	-0.5833	-0.1491
168	2009	2020	-0.3764	-0.6044	-0.1485
168	2009	2021	-0.4096	-0.6394	-0.1798
168	2009	2022	-0.5401	-0.8225	-0.2578
168	2010	2011	0.1318	-0.0784	0.3421
168	2010	2012	-0.0851	-0.2874	0.1173
168	2010	2013	-0.2063	-0.4045	-0.0082
168	2010	2014	-0.3244	-0.5401	-0.1086
168	2010	2015	-0.3384	-0.5565	-0.1203
168	2010	2016	-0.3551	-0.5655	-0.1447
168	2010	2017	-0.3142	-0.5394	-0.0891
168	2010	2018	-0.3433	-0.5597	-0.127
168	2010	2019	-0.3001	-0.5116	-0.0885
168	2010	2020	-0.3103	-0.5342	-0.0864
168	2010	2021	-0.3435	-0.5689	-0.1181
168	2010	2022	-0.474	-0.7381	-0.2098
168	2011	2012	-0.2169	-0.4239	-0.0098
168	2011	2013	-0.3381	-0.5697	-0.1065
168	2011	2014	-0.4561	-0.7227	-0.1896
168	2011	2015	-0.4702	-0.73	-0.2103
168	2011	2016	-0.4868	-0.7422	-0.2315
168	2011	2017	-0.446	-0.6891	-0.2028
168	2011	2018	-0.4751	-0.7286	-0.2216
168	2011	2019	-0.4318	-0.6624	-0.2011
168	2011	2020	-0.442	-0.6805	-0.2035
168	2011	2021	-0.4752	-0.7211	-0.2293
168	2011	2022	-0.6057	-0.9322	-0.2792
168	2012	2013	-0.1212	-0.3018	0.0593
168	2012	2014	-0.2393	-0.4604	-0.0182
168	2012	2015	-0.2534	-0.4805	-0.0262
168	2012	2016	-0.27	-0.496	-0.0441
168	2012	2017	-0.2291	-0.4652	0.007
168	2012	2018	-0.2582	-0.489	-0.0275
168	2012	2019	-0.215	-0.4405	0.0106
168	2012	2020	-0.2252	-0.4608	0.0104
168	2012	2021	-0.2584	-0.496	-0.0207
168	2012	2022	-0.3889	-0.6731	-0.1046
168	2013	2014	-0.1181	-0.3012	0.0651
168	2013	2015	-0.1321	-0.3409	0.0767
168	2013	2016	-0.1488	-0.3594	0.0618
168	2013	2017	-0.1079	-0.3348	0.119
168	2013	2018	-0.137	-0.359	0.0849
168	2013	2019	-0.0937	-0.3108	0.1233
168	2013	2020	-0.104	-0.3317	0.1238
168	2013	2021	-0.1371	-0.3681	0.0938
168	2013	2022	-0.2676	-0.5391	0.0039
168	2014	2015	-0.0141	-0.2019	0.1738
168	2014	2016	-0.0307	-0.2435	0.182
168	2014	2017	0.0102	-0.2279	0.2482
168	2014	2018	-0.0189	-0.2526	0.2147
168	2014	2019	0.0243	-0.2119	0.2605
168	2014	2020	0.0141	-0.231	0.2592
168	2014	2021	-0.0191	-0.2671	0.229
168	2014	2022	-0.1496	-0.4228	0.1236
168	2015	2016	-0.0167	-0.2015	0.1681
168	2015	2017	0.0242	-0.2014	0.2498
168	2015	2018	-0.0049	-0.2336	0.2238
168	2015	2019	0.0384	-0.1916	0.2684
168	2015	2020	0.0281	-0.2131	0.2694
168	2015	2021	-0.005	-0.2483	0.2383
168	2015	2022	-0.1355	-0.4137	0.1426
168	2016	2017	0.0409	-0.149	0.2307
168	2016	2018	0.0118	-0.1999	0.2234
168	2016	2019	0.0551	-0.1634	0.2735
168	2016	2020	0.0448	-0.1886	0.2782
168	2016	2021	0.0117	-0.2251	0.2484
168	2016	2022	-0.1189	-0.3915	0.1538
168	2017	2018	-0.0291	-0.2197	0.1615
168	2017	2019	0.0142	-0.1989	0.2273
168	2017	2020	0.0039	-0.2268	0.2347
168	2017	2021	-0.0292	-0.2675	0.209
168	2017	2022	-0.1598	-0.4497	0.1302
168	2018	2019	0.0433	-0.1418	0.2283
168	2018	2020	0.033	-0.1886	0.2547
168	2018	2021	-1e-04	-0.2311	0.2309
168	2018	2022	-0.1306	-0.4052	0.1439
168	2019	2020	-0.0102	-0.1922	0.1717
168	2019	2021	-0.0434	-0.2538	0.1669
168	2019	2022	-0.1739	-0.4438	0.096
168	2020	2021	-0.0332	-0.2199	0.1536
168	2020	2022	-0.1637	-0.4281	0.1007
168	2021	2022	-0.1306	-0.3537	0.0926
169	2007	2010	0.3142	0.2548	0.3736
169	2007	2013	0.4543	0.3927	0.5159
169	2007	2016	0.5665	0.5062	0.6267
169	2007	2019	0.6419	0.5808	0.703
169	2007	2022	0.9203	0.8247	1.016
169	2010	2013	0.1401	0.0799	0.2003
169	2010	2016	0.2523	0.193	0.3115
169	2010	2019	0.3277	0.2669	0.3886
169	2010	2022	0.6062	0.5119	0.7004
169	2013	2016	0.1122	0.0537	0.1706
169	2013	2019	0.1876	0.1272	0.2481
169	2013	2022	0.466	0.3719	0.5602
169	2016	2019	0.0755	0.0194	0.1315
169	2016	2022	0.3539	0.2617	0.446
169	2019	2022	0.2784	0.1888	0.368
170	2007	2008	0.3352	-0.0992	0.7696
170	2007	2009	0.4486	-0.0895	0.9868
170	2007	2010	0.6538	0.0661	1.2414
170	2007	2011	0.6859	0.0849	1.2868
170	2007	2012	0.8318	0.2126	1.451
170	2007	2013	0.8286	0.2232	1.4341
170	2007	2014	0.9099	0.291	1.5288
170	2007	2015	1.2686	0.6345	1.9028
170	2007	2016	1.4586	0.8263	2.0908
170	2007	2017	1.5612	0.9252	2.1972
170	2007	2018	1.3633	0.7596	1.967
170	2007	2019	1.3725	0.7736	1.9715
170	2007	2020	1.4384	0.8293	2.0476
170	2007	2021	1.5429	0.9336	2.1523
170	2007	2022	1.8208	1.1709	2.4707
170	2008	2009	0.1135	-0.2674	0.4943
170	2008	2010	0.3186	-0.1378	0.775
170	2008	2011	0.3507	-0.1426	0.844
170	2008	2012	0.4967	-0.0135	1.0068
170	2008	2013	0.4935	-0.0249	1.0119
170	2008	2014	0.5747	0.0283	1.1211
170	2008	2015	0.9335	0.4077	1.4593
170	2008	2016	1.1234	0.6075	1.6394
170	2008	2017	1.2261	0.7168	1.7353
170	2008	2018	1.0282	0.524	1.5323
170	2008	2019	1.0374	0.5403	1.5346
170	2008	2020	1.1033	0.6007	1.6059
170	2008	2021	1.2078	0.7022	1.7134
170	2008	2022	1.4857	0.9541	2.0173
170	2009	2010	0.2052	-0.1685	0.5789
170	2009	2011	0.2373	-0.2167	0.6912
170	2009	2012	0.3832	-0.0976	0.864
170	2009	2013	0.38	-0.1178	0.8779
170	2009	2014	0.4613	-0.0681	0.9906
170	2009	2015	0.8201	0.3128	1.3273
170	2009	2016	1.01	0.5104	1.5096
170	2009	2017	1.1126	0.6177	1.6076
170	2009	2018	0.9147	0.4293	1.4001
170	2009	2019	0.924	0.4465	1.4014
170	2009	2020	0.9899	0.503	1.4767
170	2009	2021	1.0944	0.6086	1.5801
170	2009	2022	1.3723	0.8586	1.886
170	2010	2011	0.0321	-0.3272	0.3914
170	2010	2012	0.1781	-0.2433	0.5994
170	2010	2013	0.1749	-0.2822	0.632
170	2010	2014	0.2561	-0.2448	0.757
170	2010	2015	0.6149	0.1491	1.0807
170	2010	2016	0.8049	0.3517	1.258
170	2010	2017	0.9075	0.4625	1.3524
170	2010	2018	0.7096	0.2627	1.1564
170	2010	2019	0.7188	0.2895	1.1482
170	2010	2020	0.7847	0.3408	1.2287
170	2010	2021	0.8892	0.4438	1.3346
170	2010	2022	1.1671	0.7073	1.627
170	2011	2012	0.146	-0.2118	0.5037
170	2011	2013	0.1428	-0.2879	0.5734
170	2011	2014	0.224	-0.2575	0.7055
170	2011	2015	0.5828	0.1227	1.043
170	2011	2016	0.7728	0.3186	1.2269
170	2011	2017	0.8754	0.43	1.3208
170	2011	2018	0.6775	0.232	1.1229
170	2011	2019	0.6867	0.2488	1.1246
170	2011	2020	0.7526	0.3111	1.1941
170	2011	2021	0.8571	0.4097	1.3045
170	2011	2022	1.135	0.6608	1.6093
170	2012	2013	-0.0032	-0.3584	0.352
170	2012	2014	0.078	-0.3666	0.5226
170	2012	2015	0.4369	0.0138	0.8599
170	2012	2016	0.6268	0.1985	1.0551
170	2012	2017	0.7294	0.3013	1.1575
170	2012	2018	0.5315	0.1031	0.9599
170	2012	2019	0.5408	0.1129	0.9686
170	2012	2020	0.6067	0.1718	1.0415
170	2012	2021	0.7112	0.2784	1.144
170	2012	2022	0.9891	0.5354	1.4428
170	2013	2014	0.0812	-0.2818	0.4443
170	2013	2015	0.4401	0.0291	0.851
170	2013	2016	0.63	0.202	1.058
170	2013	2017	0.7326	0.2893	1.1759
170	2013	2018	0.5347	0.1004	0.969
170	2013	2019	0.5439	0.1114	0.9765
170	2013	2020	0.6098	0.1669	1.0528
170	2013	2021	0.7143	0.2742	1.1545
170	2013	2022	0.9923	0.5245	1.4601
170	2014	2015	0.3588	-0.0183	0.736
170	2014	2016	0.5488	0.1038	0.9937
170	2014	2017	0.6514	0.1812	1.1216
170	2014	2018	0.4535	-0.0058	0.9127
170	2014	2019	0.4627	-0.0018	0.9272
170	2014	2020	0.5286	0.0585	0.9987
170	2014	2021	0.6331	0.1659	1.1003
170	2014	2022	0.911	0.4035	1.4186
170	2015	2016	0.19	-0.1518	0.5317
170	2015	2017	0.2926	-0.1067	0.6919
170	2015	2018	0.0946	-0.3211	0.5103
170	2015	2019	0.1039	-0.3233	0.5311
170	2015	2020	0.1698	-0.2644	0.604
170	2015	2021	0.2743	-0.1567	0.7053
170	2015	2022	0.5522	0.1025	1.0019
170	2016	2017	0.1026	-0.2287	0.4339
170	2016	2018	-0.0953	-0.4842	0.2936
170	2016	2019	-0.086	-0.4898	0.3177
170	2016	2020	-0.0201	-0.4314	0.3911
170	2016	2021	0.0844	-0.3299	0.4987
170	2016	2022	0.3623	-0.0586	0.7832
170	2017	2018	-0.1979	-0.5337	0.1378
170	2017	2019	-0.1887	-0.5629	0.1856
170	2017	2020	-0.1227	-0.4964	0.2509
170	2017	2021	-0.0183	-0.4109	0.3744
170	2017	2022	0.2597	-0.1446	0.6639
170	2018	2019	0.0093	-0.3162	0.3347
170	2018	2020	0.0752	-0.2996	0.4499
170	2018	2021	0.1796	-0.2055	0.5648
170	2018	2022	0.4576	0.0373	0.8779
170	2019	2020	0.0659	-0.2562	0.388
170	2019	2021	0.1704	-0.1951	0.5359
170	2019	2022	0.4483	0.057	0.8397
170	2020	2021	0.1045	-0.2197	0.4287
170	2020	2022	0.3824	-0.0095	0.7744
170	2021	2022	0.278	-0.0623	0.6183
171	2007	2010	0.0647	-0.0599	0.1894
171	2007	2013	0.2075	0.0517	0.3632
171	2007	2016	0.3142	0.1365	0.4919
171	2007	2019	0.4151	0.2075	0.6228
171	2007	2022	0.2199	-0.0139	0.4538
171	2010	2013	0.1427	0.0156	0.2698
171	2010	2016	0.2495	0.0921	0.4069
171	2010	2019	0.3504	0.1589	0.542
171	2010	2022	0.1552	-0.0639	0.3742
171	2013	2016	0.1067	-0.0184	0.2319
171	2013	2019	0.2077	0.0463	0.3691
171	2013	2022	0.0125	-0.1965	0.2215
171	2016	2019	0.1009	-0.0271	0.229
171	2016	2022	-0.0943	-0.2874	0.0989
171	2019	2022	-0.1952	-0.3738	-0.0167
172	2007	2010	-0.0504	-0.2714	0.1705
172	2007	2013	-0.031	-0.2824	0.2204
172	2007	2016	0.0131	-0.2459	0.2722
172	2007	2019	0.0453	-0.2247	0.3153
172	2007	2022	0.0187	-0.3034	0.3407
172	2010	2013	0.0194	-0.1848	0.2236
172	2010	2016	0.0636	-0.1777	0.3049
172	2010	2019	0.0958	-0.1678	0.3594
172	2010	2022	0.0691	-0.2383	0.3766
172	2013	2016	0.0441	-0.1551	0.2433
172	2013	2019	0.0763	-0.1623	0.315
172	2013	2022	0.0497	-0.2424	0.3418
172	2016	2019	0.0321	-0.1633	0.2276
172	2016	2022	0.0056	-0.2663	0.2775
172	2019	2022	-0.0265	-0.256	0.2029
173	2007	2008	-0.2234	-0.6978	0.251
173	2007	2009	-0.4586	-1.1141	0.1968
173	2007	2010	-0.4818	-1.1877	0.224
173	2007	2011	-0.1129	-0.8501	0.6243
173	2007	2012	-0.1337	-0.8592	0.5917
173	2007	2013	0.0093	-0.7356	0.7542
173	2007	2014	0.1559	-0.6286	0.9403
173	2007	2015	0.092	-0.6783	0.8624
173	2007	2016	0.0674	-0.671	0.8058
173	2007	2017	0.281	-0.3812	0.9433
173	2007	2018	0.4308	-0.2575	1.1191
173	2007	2019	0.5446	-0.2174	1.3067
173	2007	2020	0.4174	-0.341	1.1759
173	2007	2021	0.6802	-0.0206	1.381
173	2007	2022	0.7257	-0.0542	1.5057
173	2008	2009	-0.2353	-0.7122	0.2417
173	2008	2010	-0.2584	-0.8284	0.3115
173	2008	2011	0.1105	-0.5182	0.7392
173	2008	2012	0.0897	-0.5414	0.7207
173	2008	2013	0.2327	-0.4163	0.8817
173	2008	2014	0.3793	-0.3108	1.0693
173	2008	2015	0.3154	-0.3544	0.9852
173	2008	2016	0.2908	-0.3369	0.9184
173	2008	2017	0.5044	-0.0259	1.0348
173	2008	2018	0.6542	0.0807	1.2277
173	2008	2019	0.768	0.1103	1.4257
173	2008	2020	0.6408	-0.0086	1.2902
173	2008	2021	0.9036	0.3114	1.4958
173	2008	2022	0.9491	0.2659	1.6323
173	2009	2010	-0.0232	-0.4892	0.4428
173	2009	2011	0.3457	-0.2588	0.9503
173	2009	2012	0.3249	-0.321	0.9708
173	2009	2013	0.4679	-0.2231	1.1589
173	2009	2014	0.6145	-0.1335	1.3625
173	2009	2015	0.5506	-0.1838	1.2851
173	2009	2016	0.526	-0.1771	1.2291
173	2009	2017	0.7396	0.1022	1.3771
173	2009	2018	0.8894	0.2329	1.546
173	2009	2019	1.0032	0.2756	1.7309
173	2009	2020	0.876	0.1617	1.5903
173	2009	2021	1.1388	0.4741	1.8035
173	2009	2022	1.1843	0.444	1.9246
173	2010	2011	0.3689	-0.095	0.8328
173	2010	2012	0.3481	-0.224	0.9202
173	2010	2013	0.4911	-0.1549	1.1371
173	2010	2014	0.6377	-0.0829	1.3583
173	2010	2015	0.5738	-0.1439	1.2915
173	2010	2016	0.5492	-0.1465	1.2449
173	2010	2017	0.7628	0.1202	1.4054
173	2010	2018	0.9126	0.2637	1.5615
173	2010	2019	1.0264	0.3058	1.747
173	2010	2020	0.8992	0.1918	1.6066
173	2010	2021	1.162	0.5113	1.8127
173	2010	2022	1.2075	0.487	1.928
173	2011	2012	-0.0208	-0.4834	0.4417
173	2011	2013	0.1222	-0.4719	0.7163
173	2011	2014	0.2688	-0.4225	0.96
173	2011	2015	0.2049	-0.5058	0.9156
173	2011	2016	0.1803	-0.5239	0.8845
173	2011	2017	0.3939	-0.2634	1.0513
173	2011	2018	0.5437	-0.1182	1.2056
173	2011	2019	0.6575	-0.0793	1.3943
173	2011	2020	0.5303	-0.1968	1.2574
173	2011	2021	0.7931	0.131	1.4552
173	2011	2022	0.8386	0.1012	1.576
173	2012	2013	0.143	-0.3185	0.6046
173	2012	2014	0.2896	-0.3171	0.8963
173	2012	2015	0.2257	-0.4248	0.8763
173	2012	2016	0.2011	-0.4591	0.8614
173	2012	2017	0.4148	-0.2129	1.0425
173	2012	2018	0.5645	-0.0682	1.1973
173	2012	2019	0.6784	-0.0307	1.3874
173	2012	2020	0.5511	-0.1484	1.2507
173	2012	2021	0.8139	0.1794	1.4485
173	2012	2022	0.8594	0.1433	1.5755
173	2013	2014	0.1466	-0.3121	0.6053
173	2013	2015	0.0827	-0.486	0.6515
173	2013	2016	0.0581	-0.5562	0.6725
173	2013	2017	0.2718	-0.331	0.8745
173	2013	2018	0.4215	-0.1899	1.033
173	2013	2019	0.5354	-0.1573	1.228
173	2013	2020	0.4081	-0.2793	1.0955
173	2013	2021	0.6709	0.0541	1.2878
173	2013	2022	0.7164	0.0146	1.4183
173	2014	2015	-0.0639	-0.5264	0.3987
173	2014	2016	-0.0885	-0.6682	0.4913
173	2014	2017	0.1252	-0.4823	0.7327
173	2014	2018	0.275	-0.3572	0.9071
173	2014	2019	0.3888	-0.3275	1.1051
173	2014	2020	0.2615	-0.4515	0.9745
173	2014	2021	0.5244	-0.1249	1.1736
173	2014	2022	0.5699	-0.1664	1.3061
173	2015	2016	-0.0246	-0.4766	0.4273
173	2015	2017	0.189	-0.3581	0.7362
173	2015	2018	0.3388	-0.2512	0.9288
173	2015	2019	0.4526	-0.2283	1.1336
173	2015	2020	0.3254	-0.3546	1.0054
173	2015	2021	0.5882	-0.0343	1.2107
173	2015	2022	0.6337	-0.0816	1.349
173	2016	2017	0.2136	-0.2244	0.6517
173	2016	2018	0.3634	-0.1679	0.8948
173	2016	2019	0.4772	-0.1526	1.107
173	2016	2020	0.35	-0.28	0.98
173	2016	2021	0.6128	0.0335	1.1921
173	2016	2022	0.6583	-0.0243	1.3409
173	2017	2018	0.1498	-0.2506	0.5502
173	2017	2019	0.2636	-0.2677	0.7949
173	2017	2020	0.1364	-0.397	0.6697
173	2017	2021	0.3992	-0.0858	0.8841
173	2017	2022	0.4447	-0.1608	1.0501
173	2018	2019	0.1138	-0.3041	0.5317
173	2018	2020	-0.0134	-0.481	0.4541
173	2018	2021	0.2494	-0.1531	0.6519
173	2018	2022	0.2949	-0.2538	0.8436
173	2019	2020	-0.1272	-0.5517	0.2972
173	2019	2021	0.1356	-0.3375	0.6087
173	2019	2022	0.1811	-0.4169	0.7791
173	2020	2021	0.2628	-0.1584	0.6841
173	2020	2022	0.3083	-0.2698	0.8864
173	2021	2022	0.0455	-0.3936	0.4846
174	2007	2008	-0.1736	-0.3175	-0.0296
174	2007	2009	-0.1591	-0.3409	0.0228
174	2007	2010	-0.0221	-0.2086	0.1644
174	2007	2011	0.0365	-0.1501	0.2232
174	2007	2012	-0.0422	-0.2491	0.1647
174	2007	2013	0.0832	-0.1249	0.2913
174	2007	2014	0.0174	-0.1828	0.2176
174	2007	2015	0.0426	-0.1747	0.2599
174	2007	2016	0.0285	-0.1898	0.2467
174	2007	2017	0.0026	-0.2089	0.214
174	2007	2018	0.0319	-0.196	0.2599
174	2007	2019	-0.121	-0.3534	0.1114
174	2007	2020	-0.0389	-0.2674	0.1896
174	2007	2021	0.0212	-0.2336	0.276
